NAME,female,state,county,tract,population,period
"Census Tract 8351, Cook County, Illinois",0.5164716471647165,17,31,835100,5555.0,2010-2014
"Census Tract 8352, Cook County, Illinois",0.5002672367717798,17,31,835200,1871.0,2010-2014
"Census Tract 8356, Cook County, Illinois",0.5989473684210527,17,31,835600,950.0,2010-2014
"Census Tract 8357, Cook County, Illinois",0.7419354838709677,17,31,835700,248.0,2010-2014
"Census Tract 8358, Cook County, Illinois",0.5323349217154527,17,31,835800,1469.0,2010-2014
"Census Tract 8359, Cook County, Illinois",0.5891515994436718,17,31,835900,3595.0,2010-2014
"Census Tract 8360, Cook County, Illinois",0.5839279008636876,17,31,836000,2663.0,2010-2014
"Census Tract 8182, Cook County, Illinois",0.5331576635924462,17,31,818200,4554.0,2010-2014
"Census Tract 8189, Cook County, Illinois",0.5161018732898337,17,31,818900,4751.0,2010-2014
"Census Tract 2804, Cook County, Illinois",0.6193265007320644,17,31,280400,1366.0,2010-2014
"Census Tract 2922, Cook County, Illinois",0.5683879972086532,17,31,292200,2866.0,2010-2014
"Census Tract 3005, Cook County, Illinois",0.48192371475953566,17,31,300500,3015.0,2010-2014
"Census Tract 3006, Cook County, Illinois",0.4364331959976457,17,31,300600,3398.0,2010-2014
"Census Tract 4909.01, Cook County, Illinois",0.5383155397390272,17,31,490901,4215.0,2010-2014
"Census Tract 4909.02, Cook County, Illinois",0.5568911917098446,17,31,490902,4825.0,2010-2014
"Census Tract 5305.02, Cook County, Illinois",0.568561872909699,17,31,530502,1495.0,2010-2014
"Census Tract 1706, Cook County, Illinois",0.5075702956020187,17,31,170600,2774.0,2010-2014
"Census Tract 6009, Cook County, Illinois",0.4338436303991252,17,31,600900,3658.0,2010-2014
"Census Tract 6303, Cook County, Illinois",0.4578019504876219,17,31,630300,5332.0,2010-2014
"Census Tract 8287.02, Cook County, Illinois",0.49347659247889486,17,31,828702,5212.0,2010-2014
"Census Tract 8300.01, Cook County, Illinois",0.5254087494476359,17,31,830001,2263.0,2010-2014
"Census Tract 8195, Cook County, Illinois",0.501763385700545,17,31,819500,3119.0,2010-2014
"Census Tract 4607, Cook County, Illinois",0.4843157531885557,17,31,460700,2901.0,2010-2014
"Census Tract 4910, Cook County, Illinois",0.5265534682080925,17,31,491000,5536.0,2010-2014
"Census Tract 8219, Cook County, Illinois",0.5138186064616582,17,31,821900,5138.0,2010-2014
"Census Tract 8236.02, Cook County, Illinois",0.5308842652795839,17,31,823602,6152.0,2010-2014
"Census Tract 8241.08, Cook County, Illinois",0.5217334721499219,17,31,824108,7684.0,2010-2014
"Census Tract 8188, Cook County, Illinois",0.5239786856127886,17,31,818800,5630.0,2010-2014
"Census Tract 1911, Cook County, Illinois",0.45942540322580644,17,31,191100,7936.0,2010-2014
"Census Tract 2304, Cook County, Illinois",0.48237059264816207,17,31,230400,2666.0,2010-2014
"Census Tract 6204, Cook County, Illinois",0.5106990014265336,17,31,620400,4907.0,2010-2014
"Census Tract 6113, Cook County, Illinois",0.4570086705202312,17,31,611300,2768.0,2010-2014
"Census Tract 6116, Cook County, Illinois",0.5428384565075213,17,31,611600,1529.0,2010-2014
"Census Tract 6203, Cook County, Illinois",0.51177304964539,17,31,620300,7050.0,2010-2014
"Census Tract 1201, Cook County, Illinois",0.5271725519659404,17,31,120100,3993.0,2010-2014
"Census Tract 1401, Cook County, Illinois",0.46898749693552344,17,31,140100,4079.0,2010-2014
"Census Tract 1508, Cook County, Illinois",0.46505228398459,17,31,150800,5451.0,2010-2014
"Census Tract 1511, Cook County, Illinois",0.533667223149694,17,31,151100,5391.0,2010-2014
"Census Tract 1601, Cook County, Illinois",0.47867479055597867,17,31,160100,2626.0,2010-2014
"Census Tract 1604, Cook County, Illinois",0.4715127701375246,17,31,160400,5090.0,2010-2014
"Census Tract 1711, Cook County, Illinois",0.45431054733380316,17,31,171100,4257.0,2010-2014
"Census Tract 1903, Cook County, Illinois",0.5335169880624426,17,31,190300,5445.0,2010-2014
"Census Tract 8241.15, Cook County, Illinois",0.5946696279844531,17,31,824115,3602.0,2010-2014
"Census Tract 8240.06, Cook County, Illinois",0.5080859280714458,17,31,824006,4143.0,2010-2014
"Census Tract 8241.13, Cook County, Illinois",0.5126988557075077,17,31,824113,7166.0,2010-2014
"Census Tract 8241.14, Cook County, Illinois",0.5088038858530661,17,31,824114,4941.0,2010-2014
"Census Tract 8241.16, Cook County, Illinois",0.5008206811653673,17,31,824116,4874.0,2010-2014
"Census Tract 513, Cook County, Illinois",0.5364036572976634,17,31,51300,2953.0,2010-2014
"Census Tract 632, Cook County, Illinois",0.5106382978723404,17,31,63200,6580.0,2010-2014
"Census Tract 3108, Cook County, Illinois",0.45226024503591045,17,31,310800,4734.0,2010-2014
"Census Tract 3302, Cook County, Illinois",0.5718849840255591,17,31,330200,3756.0,2010-2014
"Census Tract 3405, Cook County, Illinois",0.4727488151658768,17,31,340500,1688.0,2010-2014
"Census Tract 3515, Cook County, Illinois",0.5301204819277109,17,31,351500,415.0,2010-2014
"Census Tract 3903, Cook County, Illinois",0.5830182193193537,17,31,390300,2909.0,2010-2014
"Census Tract 4008, Cook County, Illinois",0.5977456851003875,17,31,400800,2839.0,2010-2014
"Census Tract 4108, Cook County, Illinois",0.5226491721337082,17,31,410800,3201.0,2010-2014
"Census Tract 2431, Cook County, Illinois",0.5154202004626061,17,31,243100,2594.0,2010-2014
"Census Tract 2433, Cook County, Illinois",0.5231619209519762,17,31,243300,2353.0,2010-2014
"Census Tract 2503, Cook County, Illinois",0.5363350785340314,17,31,250300,4775.0,2010-2014
"Census Tract 2515, Cook County, Illinois",0.551175318315377,17,31,251500,4084.0,2010-2014
"Census Tract 2519, Cook County, Illinois",0.5417569594932489,17,31,251900,5999.0,2010-2014
"Census Tract 8211.01, Cook County, Illinois",0.5244063324538258,17,31,821101,4548.0,2010-2014
"Census Tract 8202.02, Cook County, Illinois",0.514000554477405,17,31,820202,3607.0,2010-2014
"Census Tract 3805, Cook County, Illinois",0.5536585365853659,17,31,380500,820.0,2010-2014
"Census Tract 707, Cook County, Illinois",0.5106703489831785,17,31,70700,3983.0,2010-2014
"Census Tract 711, Cook County, Illinois",0.5835607094133697,17,31,71100,2932.0,2010-2014
"Census Tract 714, Cook County, Illinois",0.569198990130824,17,31,71400,4357.0,2010-2014
"Census Tract 3814, Cook County, Illinois",0.5601374570446735,17,31,381400,1746.0,2010-2014
"Census Tract 3818, Cook County, Illinois",0.5272232304900182,17,31,381800,1102.0,2010-2014
"Census Tract 3905, Cook County, Illinois",0.5100426049908704,17,31,390500,1643.0,2010-2014
"Census Tract 3907, Cook County, Illinois",0.5081406707912732,17,31,390700,6142.0,2010-2014
"Census Tract 4105, Cook County, Illinois",0.4874524714828897,17,31,410500,2630.0,2010-2014
"Census Tract 4112, Cook County, Illinois",0.527498521584861,17,31,411200,1691.0,2010-2014
"Census Tract 4207, Cook County, Illinois",0.5416393442622951,17,31,420700,3050.0,2010-2014
"Census Tract 4503, Cook County, Illinois",0.5446716899892358,17,31,450300,3716.0,2010-2014
"Census Tract 5003, Cook County, Illinois",0.5182108626198083,17,31,500300,1565.0,2010-2014
"Census Tract 5205, Cook County, Illinois",0.5603728593106438,17,31,520500,4613.0,2010-2014
"Census Tract 5304, Cook County, Illinois",0.5101636093207734,17,31,530400,2017.0,2010-2014
"Census Tract 2504, Cook County, Illinois",0.5145061210799933,17,31,250400,5963.0,2010-2014
"Census Tract 2516, Cook County, Illinois",0.5234480889129846,17,31,251600,3689.0,2010-2014
"Census Tract 2518, Cook County, Illinois",0.5283093312290392,17,31,251800,5069.0,2010-2014
"Census Tract 2609, Cook County, Illinois",0.4429494079655544,17,31,260900,1858.0,2010-2014
"Census Tract 2712, Cook County, Illinois",0.4528985507246377,17,31,271200,1104.0,2010-2014
"Census Tract 2838, Cook County, Illinois",0.48678348678348676,17,31,283800,3367.0,2010-2014
"Census Tract 5610, Cook County, Illinois",0.5410874897792314,17,31,561000,4892.0,2010-2014
"Census Tract 6111, Cook County, Illinois",0.5270880361173815,17,31,611100,2658.0,2010-2014
"Census Tract 6114, Cook County, Illinois",0.481941309255079,17,31,611400,3544.0,2010-2014
"Census Tract 6305, Cook County, Illinois",0.44514482965631097,17,31,630500,6663.0,2010-2014
"Census Tract 6401, Cook County, Illinois",0.6008130081300813,17,31,640100,1230.0,2010-2014
"Census Tract 6406, Cook County, Illinois",0.5101534296028881,17,31,640600,4432.0,2010-2014
"Census Tract 6504, Cook County, Illinois",0.48640856672158156,17,31,650400,7284.0,2010-2014
"Census Tract 6605, Cook County, Illinois",0.5122763942476324,17,31,660500,5702.0,2010-2014
"Census Tract 6611, Cook County, Illinois",0.5100348316470393,17,31,661100,6029.0,2010-2014
"Census Tract 6706, Cook County, Illinois",0.49205378973105135,17,31,670600,1636.0,2010-2014
"Census Tract 6905, Cook County, Illinois",0.5220588235294118,17,31,690500,952.0,2010-2014
"Census Tract 6910, Cook County, Illinois",0.5997040325564188,17,31,691000,2703.0,2010-2014
"Census Tract 7104, Cook County, Illinois",0.572663000785546,17,31,710400,5092.0,2010-2014
"Census Tract 7404, Cook County, Illinois",0.49303389478061965,17,31,740400,4809.0,2010-2014
"Census Tract 7708, Cook County, Illinois",0.43600682593856654,17,31,770800,5860.0,2010-2014
"Census Tract 8008, Cook County, Illinois",0.4946685210941122,17,31,800800,2157.0,2010-2014
"Census Tract 810, Cook County, Illinois",0.5797764911808267,17,31,81000,7427.0,2010-2014
"Census Tract 304, Cook County, Illinois",0.49310473350726797,17,31,30400,2683.0,2010-2014
"Census Tract 2605, Cook County, Illinois",0.4833968426782798,17,31,260500,1837.0,2010-2014
"Census Tract 8203, Cook County, Illinois",0.4753027099750144,17,31,820300,5203.0,2010-2014
"Census Tract 8211.02, Cook County, Illinois",0.5266046289668337,17,31,821102,4191.0,2010-2014
"Census Tract 8213, Cook County, Illinois",0.4994533527696793,17,31,821300,5488.0,2010-2014
"Census Tract 8051.07, Cook County, Illinois",0.48770314971954554,17,31,805107,6953.0,2010-2014
"Census Tract 6903, Cook County, Illinois",0.638353765323993,17,31,690300,2284.0,2010-2014
"Census Tract 6915, Cook County, Illinois",0.5470809792843692,17,31,691500,2124.0,2010-2014
"Census Tract 7101, Cook County, Illinois",0.5526315789473685,17,31,710100,1406.0,2010-2014
"Census Tract 7201, Cook County, Illinois",0.5348710990502036,17,31,720100,3685.0,2010-2014
"Census Tract 7202, Cook County, Illinois",0.5580110497237569,17,31,720200,4344.0,2010-2014
"Census Tract 7204, Cook County, Illinois",0.48936170212765956,17,31,720400,1974.0,2010-2014
"Census Tract 7207, Cook County, Illinois",0.5039370078740157,17,31,720700,3429.0,2010-2014
"Census Tract 1404, Cook County, Illinois",0.5339549123295296,17,31,140400,7186.0,2010-2014
"Census Tract 1408, Cook County, Illinois",0.4509640726869191,17,31,140800,7209.0,2010-2014
"Census Tract 1502, Cook County, Illinois",0.5100370796573328,17,31,150200,7821.0,2010-2014
"Census Tract 1607, Cook County, Illinois",0.5246338215712384,17,31,160700,6008.0,2010-2014
"Census Tract 1610, Cook County, Illinois",0.5086906141367323,17,31,161000,1726.0,2010-2014
"Census Tract 1703, Cook County, Illinois",0.5337535583570557,17,31,170300,4918.0,2010-2014
"Census Tract 1705, Cook County, Illinois",0.5153436988543372,17,31,170500,4888.0,2010-2014
"Census Tract 1710, Cook County, Illinois",0.4864762863253239,17,31,171000,7949.0,2010-2014
"Census Tract 8126, Cook County, Illinois",0.5266568483063329,17,31,812600,3395.0,2010-2014
"Census Tract 8130, Cook County, Illinois",0.5575402635431917,17,31,813000,3415.0,2010-2014
"Census Tract 8142, Cook County, Illinois",0.4569623971797885,17,31,814200,6808.0,2010-2014
"Census Tract 8117.01, Cook County, Illinois",0.4745497259201253,17,31,811701,3831.0,2010-2014
"Census Tract 8162, Cook County, Illinois",0.5584829183555298,17,31,816200,3454.0,2010-2014
"Census Tract 8139, Cook County, Illinois",0.5071141354778843,17,31,813900,6466.0,2010-2014
"Census Tract 8146, Cook County, Illinois",0.4708411214953271,17,31,814600,5350.0,2010-2014
"Census Tract 8152, Cook County, Illinois",0.5309706758663949,17,31,815200,6377.0,2010-2014
"Census Tract 8164.01, Cook County, Illinois",0.4622937941869599,17,31,816401,5092.0,2010-2014
"Census Tract 8168, Cook County, Illinois",0.49589858314690527,17,31,816800,5364.0,2010-2014
"Census Tract 8169, Cook County, Illinois",0.4870229007633588,17,31,816900,5895.0,2010-2014
"Census Tract 3511, Cook County, Illinois",0.677536231884058,17,31,351100,1656.0,2010-2014
"Census Tract 3802, Cook County, Illinois",0.610730593607306,17,31,380200,1752.0,2010-2014
"Census Tract 3819, Cook County, Illinois",0.5382830626450116,17,31,381900,1293.0,2010-2014
"Census Tract 4111, Cook County, Illinois",0.5552092609082814,17,31,411100,2246.0,2010-2014
"Census Tract 4202, Cook County, Illinois",0.4944346807264206,17,31,420200,1707.0,2010-2014
"Census Tract 8060.02, Cook County, Illinois",0.5619685648028858,17,31,806002,7762.0,2010-2014
"Census Tract 8060.03, Cook County, Illinois",0.4679822268687925,17,31,806003,7652.0,2010-2014
"Census Tract 8064, Cook County, Illinois",0.49044326962179746,17,31,806400,2459.0,2010-2014
"Census Tract 8065.01, Cook County, Illinois",0.4847161572052402,17,31,806501,2519.0,2010-2014
"Census Tract 7506, Cook County, Illinois",0.5587044534412956,17,31,750600,3705.0,2010-2014
"Census Tract 3102, Cook County, Illinois",0.4849279161205767,17,31,310200,1526.0,2010-2014
"Census Tract 6912, Cook County, Illinois",0.5657142857142857,17,31,691200,2975.0,2010-2014
"Census Tract 7305, Cook County, Illinois",0.6049040018505667,17,31,730500,4323.0,2010-2014
"Census Tract 7001, Cook County, Illinois",0.597819850831899,17,31,700100,3486.0,2010-2014
"Census Tract 7106, Cook County, Illinois",0.5424292845257903,17,31,710600,1803.0,2010-2014
"Census Tract 7113, Cook County, Illinois",0.5569620253164557,17,31,711300,1580.0,2010-2014
"Census Tract 7707, Cook County, Illinois",0.4772200772200772,17,31,770700,2590.0,2010-2014
"Census Tract 8002, Cook County, Illinois",0.5004012197079121,17,31,800200,6231.0,2010-2014
"Census Tract 8003, Cook County, Illinois",0.48580060422960725,17,31,800300,3310.0,2010-2014
"Census Tract 8005, Cook County, Illinois",0.4823395366502089,17,31,800500,5266.0,2010-2014
"Census Tract 8011, Cook County, Illinois",0.48290783210731286,17,31,801100,4622.0,2010-2014
"Census Tract 8015, Cook County, Illinois",0.5226429101707498,17,31,801500,6735.0,2010-2014
"Census Tract 8016.03, Cook County, Illinois",0.5206611570247934,17,31,801603,3872.0,2010-2014
"Census Tract 8016.08, Cook County, Illinois",0.5155358275206088,17,31,801608,6308.0,2010-2014
"Census Tract 8019.01, Cook County, Illinois",0.5152003684937817,17,31,801901,4342.0,2010-2014
"Census Tract 8024.02, Cook County, Illinois",0.5571245186136072,17,31,802402,5453.0,2010-2014
"Census Tract 8030.10, Cook County, Illinois",0.48935717326521927,17,31,803010,4698.0,2010-2014
"Census Tract 3107, Cook County, Illinois",0.40370668815471394,17,31,310700,1241.0,2010-2014
"Census Tract 3817, Cook County, Illinois",,17,31,381700,0.0,2010-2014
"Census Tract 3901, Cook County, Illinois",0.5461760461760462,17,31,390100,1386.0,2010-2014
"Census Tract 3807, Cook County, Illinois",0.5633223684210527,17,31,380700,1216.0,2010-2014
"Census Tract 3812, Cook County, Illinois",0.5878725590955807,17,31,381200,1946.0,2010-2014
"Census Tract 3902, Cook County, Illinois",0.5797189981673794,17,31,390200,1637.0,2010-2014
"Census Tract 4003, Cook County, Illinois",0.5440180586907449,17,31,400300,1329.0,2010-2014
"Census Tract 4005, Cook County, Illinois",0.5594549958711809,17,31,400500,2422.0,2010-2014
"Census Tract 8241.17, Cook County, Illinois",0.5140139633714459,17,31,824117,9883.0,2010-2014
"Census Tract 8241.19, Cook County, Illinois",0.5416666666666666,17,31,824119,6000.0,2010-2014
"Census Tract 8241.20, Cook County, Illinois",0.5773339526242453,17,31,824120,8612.0,2010-2014
"Census Tract 8241.21, Cook County, Illinois",0.48892932969366093,17,31,824121,3297.0,2010-2014
"Census Tract 8241.22, Cook County, Illinois",0.551604938271605,17,31,824122,6075.0,2010-2014
"Census Tract 8241.23, Cook County, Illinois",0.5279466791393826,17,31,824123,8552.0,2010-2014
"Census Tract 8253.03, Cook County, Illinois",0.47356719367588934,17,31,825303,4048.0,2010-2014
"Census Tract 8253.04, Cook County, Illinois",0.48650025471217523,17,31,825304,3926.0,2010-2014
"Census Tract 8300.07, Cook County, Illinois",0.5561883899233296,17,31,830007,4565.0,2010-2014
"Census Tract 8300.08, Cook County, Illinois",0.5151251360174103,17,31,830008,4595.0,2010-2014
"Census Tract 8305, Cook County, Illinois",0.532512772875058,17,31,830500,4306.0,2010-2014
"Census Tract 8306, Cook County, Illinois",0.45941491553358055,17,31,830600,4854.0,2010-2014
"Census Tract 8307, Cook County, Illinois",0.472620050547599,17,31,830700,3561.0,2010-2014
"Census Tract 8308, Cook County, Illinois",0.5556,17,31,830800,2500.0,2010-2014
"Census Tract 8309, Cook County, Illinois",0.4581589958158996,17,31,830900,2868.0,2010-2014
"Census Tract 8310, Cook County, Illinois",0.5090283748925194,17,31,831000,2326.0,2010-2014
"Census Tract 8311, Cook County, Illinois",0.4558419468794976,17,31,831100,7643.0,2010-2014
"Census Tract 8312, Cook County, Illinois",0.47199521626470003,17,31,831200,5017.0,2010-2014
"Census Tract 8313, Cook County, Illinois",0.4892205638474295,17,31,831300,1206.0,2010-2014
"Census Tract 8314, Cook County, Illinois",0.49838187702265374,17,31,831400,2781.0,2010-2014
"Census Tract 8315, Cook County, Illinois",0.4853963838664812,17,31,831500,3595.0,2010-2014
"Census Tract 8316, Cook County, Illinois",0.4986997977463161,17,31,831600,6922.0,2010-2014
"Census Tract 8317, Cook County, Illinois",0.46779074794639,17,31,831700,2313.0,2010-2014
"Census Tract 8318, Cook County, Illinois",0.45647136709698777,17,31,831800,6042.0,2010-2014
"Census Tract 8319, Cook County, Illinois",0.46200840015273004,17,31,831900,2619.0,2010-2014
"Census Tract 8320, Cook County, Illinois",0.4383310408069693,17,31,832000,2181.0,2010-2014
"Census Tract 8321, Cook County, Illinois",0.4480319803198032,17,31,832100,3252.0,2010-2014
"Census Tract 8322, Cook County, Illinois",0.5809703843730308,17,31,832200,3174.0,2010-2014
"Census Tract 8323, Cook County, Illinois",0.5048101265822785,17,31,832300,1975.0,2010-2014
"Census Tract 8324, Cook County, Illinois",0.45763212282255683,17,31,832400,3387.0,2010-2014
"Census Tract 8325, Cook County, Illinois",0.47959724430312667,17,31,832500,3774.0,2010-2014
"Census Tract 4110, Cook County, Illinois",0.510715363718684,17,31,411000,3313.0,2010-2014
"Census Tract 4101, Cook County, Illinois",0.523517382413088,17,31,410100,1956.0,2010-2014
"Census Tract 4102, Cook County, Illinois",0.5721153846153846,17,31,410200,1248.0,2010-2014
"Census Tract 4106, Cook County, Illinois",0.5175475687103595,17,31,410600,2365.0,2010-2014
"Census Tract 4308, Cook County, Illinois",0.5336879432624113,17,31,430800,1692.0,2010-2014
"Census Tract 4309, Cook County, Illinois",0.5784386617100372,17,31,430900,1345.0,2010-2014
"Census Tract 4403, Cook County, Illinois",0.5548821548821549,17,31,440300,4455.0,2010-2014
"Census Tract 4406, Cook County, Illinois",0.5700389105058365,17,31,440600,2056.0,2010-2014
"Census Tract 4606, Cook County, Illinois",0.5691056910569106,17,31,460600,1107.0,2010-2014
"Census Tract 407, Cook County, Illinois",0.48434237995824636,17,31,40700,3353.0,2010-2014
"Census Tract 409, Cook County, Illinois",0.5254957507082153,17,31,40900,2118.0,2010-2014
"Census Tract 601, Cook County, Illinois",0.5531587057010786,17,31,60100,2596.0,2010-2014
"Census Tract 603, Cook County, Illinois",0.5223551637279596,17,31,60300,3176.0,2010-2014
"Census Tract 604, Cook County, Illinois",0.46889832625530853,17,31,60400,4003.0,2010-2014
"Census Tract 620, Cook County, Illinois",0.4925785295132896,17,31,62000,2897.0,2010-2014
"Census Tract 622, Cook County, Illinois",0.47673250753264146,17,31,62200,2987.0,2010-2014
"Census Tract 625, Cook County, Illinois",0.455290611028316,17,31,62500,1342.0,2010-2014
"Census Tract 631, Cook County, Illinois",0.5135473113797415,17,31,63100,2399.0,2010-2014
"Census Tract 902, Cook County, Illinois",0.5126443958788636,17,31,90200,6406.0,2010-2014
"Census Tract 1004, Cook County, Illinois",0.4846382556987116,17,31,100400,3027.0,2010-2014
"Census Tract 1007, Cook County, Illinois",0.4952621604548326,17,31,100700,4749.0,2010-2014
"Census Tract 1203, Cook County, Illinois",0.5421589253924584,17,31,120300,6179.0,2010-2014
"Census Tract 2925, Cook County, Illinois",0.607577174929841,17,31,292500,4276.0,2010-2014
"Census Tract 715, Cook County, Illinois",0.5672504378283713,17,31,71500,5710.0,2010-2014
"Census Tract 3906, Cook County, Illinois",0.5501012145748988,17,31,390600,1976.0,2010-2014
"Census Tract 8070, Cook County, Illinois",0.5572248480756246,17,31,807000,5924.0,2010-2014
"Census Tract 3815, Cook County, Illinois",0.664,17,31,381500,250.0,2010-2014
"Census Tract 4107, Cook County, Illinois",0.4160285860132721,17,31,410700,1959.0,2010-2014
"Census Tract 8083.01, Cook County, Illinois",0.5183184197197366,17,31,808301,5923.0,2010-2014
"Census Tract 8083.02, Cook County, Illinois",0.5191284519888523,17,31,808302,3947.0,2010-2014
"Census Tract 8093, Cook County, Illinois",0.4844336498123206,17,31,809300,4529.0,2010-2014
"Census Tract 4604, Cook County, Illinois",0.5504121750158529,17,31,460400,3154.0,2010-2014
"Census Tract 5607, Cook County, Illinois",0.5034423407917383,17,31,560700,3486.0,2010-2014
"Census Tract 5611, Cook County, Illinois",0.5049862448418156,17,31,561100,5816.0,2010-2014
"Census Tract 5702, Cook County, Illinois",0.516506922257721,17,31,570200,1878.0,2010-2014
"Census Tract 101, Cook County, Illinois",0.5841489615660062,17,31,10100,4189.0,2010-2014
"Census Tract 305, Cook County, Illinois",0.486840006380603,17,31,30500,6269.0,2010-2014
"Census Tract 717, Cook County, Illinois",0.56150027578599,17,31,71700,1813.0,2010-2014
"Census Tract 4203, Cook County, Illinois",0.45714285714285713,17,31,420300,2275.0,2010-2014
"Census Tract 4302, Cook County, Illinois",0.5707326973817739,17,31,430200,4927.0,2010-2014
"Census Tract 4305, Cook County, Illinois",0.5203496312482928,17,31,430500,3661.0,2010-2014
"Census Tract 4314, Cook County, Illinois",0.5738461538461539,17,31,431400,5850.0,2010-2014
"Census Tract 4407, Cook County, Illinois",0.6182544970019986,17,31,440700,1501.0,2010-2014
"Census Tract 4701, Cook County, Illinois",0.4847211611917494,17,31,470100,2618.0,2010-2014
"Census Tract 4801, Cook County, Illinois",0.5872860635696822,17,31,480100,2045.0,2010-2014
"Census Tract 4911, Cook County, Illinois",0.5202097443740441,17,31,491100,4577.0,2010-2014
"Census Tract 4913, Cook County, Illinois",0.5723431498079385,17,31,491300,2343.0,2010-2014
"Census Tract 309, Cook County, Illinois",0.529466791393826,17,31,30900,3207.0,2010-2014
"Census Tract 319, Cook County, Illinois",0.5575371549893843,17,31,31900,2355.0,2010-2014
"Census Tract 502, Cook County, Illinois",0.50234375,17,31,50200,5120.0,2010-2014
"Census Tract 8021, Cook County, Illinois",0.5013493253373313,17,31,802100,3335.0,2010-2014
"Census Tract 8028.01, Cook County, Illinois",0.5149853085210578,17,31,802801,5105.0,2010-2014
"Census Tract 8031, Cook County, Illinois",0.5109576703692584,17,31,803100,3331.0,2010-2014
"Census Tract 8036.07, Cook County, Illinois",0.5550931430836306,17,31,803607,5046.0,2010-2014
"Census Tract 8046.06, Cook County, Illinois",0.5239712073882928,17,31,804606,7363.0,2010-2014
"Census Tract 8047.05, Cook County, Illinois",0.5011430022860046,17,31,804705,3937.0,2010-2014
"Census Tract 8047.10, Cook County, Illinois",0.5151377190985659,17,31,804710,4393.0,2010-2014
"Census Tract 8047.11, Cook County, Illinois",0.5063650970213818,17,31,804711,8091.0,2010-2014
"Census Tract 5302, Cook County, Illinois",0.5201307991007562,17,31,530200,4893.0,2010-2014
"Census Tract 5101, Cook County, Illinois",0.4882062534284147,17,31,510100,3646.0,2010-2014
"Census Tract 5201, Cook County, Illinois",0.5307287093942055,17,31,520100,2278.0,2010-2014
"Census Tract 5301, Cook County, Illinois",0.5274988043998087,17,31,530100,2091.0,2010-2014
"Census Tract 5601, Cook County, Illinois",0.517814726840855,17,31,560100,1263.0,2010-2014
"Census Tract 5801, Cook County, Illinois",0.4759679572763685,17,31,580100,2996.0,2010-2014
"Census Tract 5806, Cook County, Illinois",0.49708104395604397,17,31,580600,5824.0,2010-2014
"Census Tract 5905, Cook County, Illinois",0.5146579804560261,17,31,590500,1842.0,2010-2014
"Census Tract 6004, Cook County, Illinois",0.5206402695871946,17,31,600400,4748.0,2010-2014
"Census Tract 8175, Cook County, Illinois",0.5320889798005625,17,31,817500,3911.0,2010-2014
"Census Tract 8177, Cook County, Illinois",0.50432609113632,17,31,817700,5201.0,2010-2014
"Census Tract 8179, Cook County, Illinois",0.4503830718715797,17,31,817900,5482.0,2010-2014
"Census Tract 8214.01, Cook County, Illinois",0.4831002331002331,17,31,821401,3432.0,2010-2014
"Census Tract 8201.04, Cook County, Illinois",0.5170991996119331,17,31,820104,4123.0,2010-2014
"Census Tract 8202.01, Cook County, Illinois",0.5205885989860269,17,31,820201,8087.0,2010-2014
"Census Tract 8212, Cook County, Illinois",0.4791666666666667,17,31,821200,6240.0,2010-2014
"Census Tract 8216, Cook County, Illinois",0.5214301576726627,17,31,821600,4503.0,2010-2014
"Census Tract 8217, Cook County, Illinois",0.5353244078269825,17,31,821700,4855.0,2010-2014
"Census Tract 6302, Cook County, Illinois",0.5594520547945205,17,31,630200,1825.0,2015-2019
"Census Tract 5807, Cook County, Illinois",0.544008124576845,17,31,580700,5908.0,2015-2019
"Census Tract 5906, Cook County, Illinois",0.5250073120795554,17,31,590600,3419.0,2015-2019
"Census Tract 6007, Cook County, Illinois",0.4246913580246914,17,31,600700,2835.0,2015-2019
"Census Tract 6119, Cook County, Illinois",0.5015253203172666,17,31,611900,1639.0,2015-2019
"Census Tract 8045.05, Cook County, Illinois",0.5010159651669086,17,31,804505,3445.0,2015-2019
"Census Tract 8047.01, Cook County, Illinois",0.5360993139496897,17,31,804701,6122.0,2015-2019
"Census Tract 8047.06, Cook County, Illinois",0.49692748873412534,17,31,804706,2441.0,2015-2019
"Census Tract 8240.05, Cook County, Illinois",0.5091320229605149,17,31,824005,5749.0,2015-2019
"Census Tract 8240.06, Cook County, Illinois",0.5095177664974619,17,31,824006,4728.0,2015-2019
"Census Tract 8241.13, Cook County, Illinois",0.4951909476661952,17,31,824113,7070.0,2015-2019
"Census Tract 8241.14, Cook County, Illinois",0.4857308137292711,17,31,824114,5186.0,2015-2019
"Census Tract 8241.15, Cook County, Illinois",0.5605724154946953,17,31,824115,4053.0,2015-2019
"Census Tract 8241.16, Cook County, Illinois",0.4785036292573981,17,31,824116,5373.0,2015-2019
"Census Tract 8241.17, Cook County, Illinois",0.49169575796043585,17,31,824117,9453.0,2015-2019
"Census Tract 8241.19, Cook County, Illinois",0.5359858532272326,17,31,824119,5655.0,2015-2019
"Census Tract 8241.20, Cook County, Illinois",0.5099219620958751,17,31,824120,8970.0,2015-2019
"Census Tract 8241.21, Cook County, Illinois",0.5198223913732952,17,31,824121,3153.0,2015-2019
"Census Tract 8241.22, Cook County, Illinois",0.5036775973030954,17,31,824122,6526.0,2015-2019
"Census Tract 8241.23, Cook County, Illinois",0.5401469787697333,17,31,824123,7348.0,2015-2019
"Census Tract 8253.03, Cook County, Illinois",0.5042394014962593,17,31,825303,4010.0,2015-2019
